#Procedure: <__main__.Keithley2100Procedure>
#Parameters:
#	time: 0.1 s
#Data:
Time(s),Voltage(V)
127.19472455978394,-0.000410102112
127.34557795524597,-0.000416672384
127.49708533287048,-0.0004328336
127.65062308311462,-0.000416667488
127.7984127998352,-0.000410634848
127.99017453193665,-0.000425593088
128.1409981250763,-0.000419027648
128.2920699119568,-0.00041515232
128.43999934196472,-0.00043843104
128.5863072872162,-0.00041246512
128.73409748077393,-0.000410122304
128.88086867332458,-0.00040735136
129.30226469039917,-0.00041466176
129.44925355911255,-0.000392225152
129.6078007221222,-0.00040916672
129.7630636692047,-0.00040110368
129.90962553024292,-0.000416761408
130.1906521320343,-0.00041186336
130.34353470802307,-0.000415226144
130.49609780311584,-0.000401616128
130.64787650108337,-0.000426118336
130.79736852645874,-0.000419990944
130.94918060302734,-0.000441593312
131.1059935092926,-0.000401340736
131.28988575935364,-0.0004068336
131.43782758712769,-0.000388061728
131.58391976356506,-0.000410887488
131.73131561279297,-0.000415533344
131.87775421142578,-0.000402680352
132.02407312393188,-0.000408772192
132.1722650527954,-0.000421570976
132.3951394557953,-0.00038350064
132.5435757637024,-0.000424283072
132.6900179386139,-0.000403237984
132.83670496940613,-0.000413638944
132.9834554195404,-0.000413767904
133.1309471130371,-0.000401457312
133.28020572662354,-0.000418535008
133.49052000045776,-0.000409694176
133.64521646499634,-0.000411237344
133.79362559318542,-0.000421693056
133.94150233268738,-0.000411858368
134.09618163108826,-0.000429607296
134.24863815307617,-0.000425441728
134.39684438705444,-0.00042542688
134.8017454147339,-0.000445820544
134.9495644569397,-0.000403470848
135.1054072380066,-0.00040783872
135.2520296573639,-0.00038306128
135.39863920211792,-0.000442680352
135.6834099292755,-0.000428958464
135.8301877975464,-0.000414787744
135.97801208496094,-0.000425146848
136.13100004196167,-0.000413452928
136.28000950813293,-0.00041562704
136.42918419837952,-0.000435542944
136.58045315742493,-0.00043680816
136.7903642654419,-0.000410941408
136.93996357917786,-0.000423129216
137.08858394622803,-0.000423187552
137.23586797714233,-0.000423177696
137.3860378265381,-0.000406837888
137.5330045223236,-0.000389891744
137.6811487674713,-0.000440389728
137.88978123664856,-0.00042260672
138.036235332489,-0.000399860288
138.183580160141,-0.000470476928
138.3307557106018,-0.000416792032
138.47904229164124,-0.00041043008
138.62755942344666,-0.000410489664
138.77407026290894,-0.000446865472
138.99649667739868,-0.00040880208
139.14998126029968,-0.00041408704
139.29825520515442,-0.000415810432
139.4456021785736,-0.000414374752
139.59358739852905,-0.000407983008
139.7522828578949,-0.000416397376
139.89983677864075,-0.00041083296
140.30239725112915,-0.000425431872
140.4495027065277,-0.000407794144
140.59642243385315,-0.00040665008
140.74358534812927,-0.000449425344
140.89063477516174,-0.000442407456
141.1711299419403,-0.000414047424
141.3186433315277,-0.000412017216
141.46596765518188,-0.000450037568
141.61266088485718,-0.00041965232
141.7590434551239,-0.000417021728
141.90725255012512,-0.000417264928
142.05483436584473,-0.000406535936
142.2907338142395,-0.000413504736
142.4379301071167,-0.0004023112
142.58463668823242,-0.000439329696
142.73212122917175,-0.000379738336
142.88392329216003,-0.000426511488
143.0361454486847,-0.000387828128
143.18285632133484,-0.000422552256
143.38994598388672,-0.000402532096
143.53696036338806,-0.0003967968
143.6840934753418,-0.00041656384
143.83047318458557,-0.000419198592
143.9790997505188,-0.000423696288
144.13462471961975,-0.000411326048
144.28876376152039,-0.000399248608
144.49034333229065,-0.000401248992
144.63711214065552,-0.000403854752
144.78495693206787,-0.000446476288
144.9327163696289,-0.000418698112
145.0798738002777,-0.00040376048
145.22707748413086,-0.000430630304
145.37750124931335,-0.000418490272
145.80247926712036,-0.000413465952
145.95067715644836,-0.000422802272
146.1018180847168,-0.0004144512
146.25247812271118,-0.00040197952
146.39914059638977,-0.000458920704
146.67975211143494,-0.000386454624
146.8267743587494,-0.00044192448
